product_id,product_name,category,price,cost
12443,Dell XPS 13 138,Computers,1388.46,27
12444,Dove Shampoo 592,Personal Care,916.63,241
12445,Anker Power Bank 357,Accessories,830.08,323
12446,Kellogg’s Corn Flakes 956,Grocery,1411.09,133
12447,Rich Dad Poor Dad 540,Books,195.07,44
12448,Samsung Charger 949,Accessories,965.85,235
12449,Anker Power Bank 520,Accessories,364.32,215
12450,Samsung Galaxy S24 188,Electronics,210.93,334
12451,Dyson Vacuum Cleaner 309,Home Appliances,161.09,400
12452,Uniqlo Hoodie 535,Apparel,1355.99,434
12453,Sapiens 839,Books,1388.17,259
12454,Nestlé Milk Powder 845,Grocery,1197.76,207
12455,Dell XPS 13 313,Computers,145.33,482
12456,Colgate Toothpaste 649,Personal Care,872.49,351
12457,JBL Flip 6 728,Electronics,1278.45,43
12458,Samsung Galaxy S24 113,Electronics,62.78,124
12459,Samsung Galaxy S24 257,Electronics,1117.91,110
12460,Nivea Cream 220,Personal Care,50.38,176
12461,Zara Linen Shirt 896,Apparel,201.26,219
12462,Apple AirPods 649,Accessories,201.55,247
12463,Ponds Face Wash 939,Personal Care,903,373
12464,Tata Tea Premium 934,Grocery,186.32,237
12465,Anker Power Bank 368,Accessories,731.07,191
12466,Sony Earbuds 630,Accessories,966.63,47
12467,Apple AirPods 179,Accessories,108.3,299
12468,Sapiens 479,Books,164.24,331
12469,The Lean Startup 473,Books,1191.99,414
12470,Puma RS-X 914,Footwear,96.66,20
12471,Dove Shampoo 625,Personal Care,1137.08,336
12472,Adidas Ultraboost 971,Footwear,151.23,251
12473,Zara Linen Shirt 675,Apparel,707.35,184
12474,LG Washing Machine 231,Home Appliances,261.12,304
12475,Tata Tea Premium 330,Grocery,1214.84,131
12476,Gap Cargo Pants 151,Apparel,1459.96,414
12477,MacBook Air M3 503,Computers,564.63,95
12478,Nilkamal Wardrobe 312,Furniture,620.37,484
12479,The Lean Startup 140,Books,1410.84,227
12480,Amul Butter 834,Grocery,1439.02,181
12481,Ponds Face Wash 864,Personal Care,1331.66,231
12482,LG Washing Machine 226,Home Appliances,420.08,30
12483,Asus ROG Zephyrus 748,Computers,282.17,211
12484,Uniqlo Hoodie 258,Apparel,1422.86,114
12485,Puma RS-X 158,Footwear,980.2,48
12486,H&M Cotton T-Shirt 392,Apparel,727.02,89
12487,New Balance 574 375,Footwear,444.5,410
12488,Godrej Bed 803,Furniture,259.56,192
12489,Levi’s 511 Jeans 112,Apparel,388.5,324
12490,Lenovo ThinkPad X1 133,Computers,1181.88,444
12491,Aashirvaad Atta 607,Grocery,373.27,289
12492,Adidas Ultraboost 608,Footwear,200.29,265
12493,Dettol Sanitizer 709,Personal Care,320.88,148
12494,Philips Air Fryer 572,Home Appliances,239.58,366
12495,HP Mouse 944,Accessories,1380.95,291
12496,Godrej Bed 519,Furniture,252.34,370
12497,Dell XPS 13 100,Computers,602.24,288
12498,Dyson Vacuum Cleaner 953,Home Appliances,105.7,280
12499,Nike Air Max 386,Footwear,1201.64,25
12500,Deep Work 230,Books,1353.66,328
12501,Logitech MX Master 3S 269,Electronics,333,86
12502,Lenovo ThinkPad X1 903,Computers,79.97,355
12503,Anker Power Bank 577,Accessories,1144.82,172
12504,Atomic Habits 555,Books,25.54,417
12505,JBL Flip 6 466,Electronics,523.07,381
12506,Adidas Ultraboost 983,Footwear,277.63,194
12507,Anker Power Bank 901,Accessories,873.75,26
12508,Sapiens 592,Books,688.79,92
12509,Reebok Classic 483,Footwear,1427.12,53
12510,Prestige Cookware Set 732,Home Appliances,529.35,405
12511,LG Washing Machine 974,Home Appliances,493.57,270
12512,Colgate Toothpaste 781,Personal Care,1022.7,79
12513,HP Mouse 942,Accessories,1002.57,326
12514,New Balance 574 158,Footwear,1209.37,304
12515,Samsung Charger 350,Accessories,747.9,399
12516,Gap Cargo Pants 317,Apparel,1481.91,456
12517,Sony WH-1000XM5 933,Electronics,213.53,221
12518,Dove Shampoo 123,Personal Care,1366.1,471
12519,Apple iPhone 15 752,Electronics,658.18,404
12520,HP Envy 15 556,Computers,652.62,125
12521,New Balance 574 157,Footwear,122.22,261
12522,Gap Cargo Pants 717,Apparel,1058.78,317
12523,New Balance 574 191,Footwear,1052.75,87
12524,Pepperfry Chair 764,Furniture,408.21,202
12525,Dove Shampoo 979,Personal Care,813.38,476
12526,Zara Linen Shirt 888,Apparel,807.68,412
12527,New Balance 574 156,Footwear,343.07,149
12528,Logitech MX Master 3S 925,Electronics,596,171
12529,Sony WH-1000XM5 414,Electronics,1191.48,492
12530,Nike Air Max 576,Footwear,20.41,55
12531,Levi’s 511 Jeans 452,Apparel,721.74,113
12532,Colgate Toothpaste 220,Personal Care,292.24,303
12533,Asus ROG Zephyrus 997,Computers,1270.39,226
12534,Aashirvaad Atta 184,Grocery,329.92,134
12535,LG Washing Machine 565,Home Appliances,1353.27,448
12536,Colgate Toothpaste 926,Personal Care,1266.33,81
12537,Zara Linen Shirt 779,Apparel,429.23,17
12538,Philips Air Fryer 468,Home Appliances,1015.73,317
12539,Aashirvaad Atta 797,Grocery,1252.23,95
12540,Colgate Toothpaste 661,Personal Care,1029.71,67
12541,Amul Butter 630,Grocery,1468.74,372
12542,Uniqlo Hoodie 846,Apparel,620.78,304
12543,Dove Shampoo 207,Personal Care,930.3,38
12544,Sony Earbuds 321,Accessories,578.74,456
12545,Deep Work 835,Books,453.97,131
12546,Nike Air Max 260,Footwear,1370.54,433
12547,JBL Flip 6 443,Electronics,1051.38,30
12548,Ponds Face Wash 761,Personal Care,398.56,307
12549,H&M Cotton T-Shirt 950,Apparel,252.78,316
12550,Aashirvaad Atta 744,Grocery,736.31,111
12551,Urban Ladder Sofa 792,Furniture,660.87,420
12552,Anker Power Bank 954,Accessories,1298.1,219
12553,Urban Ladder Sofa 958,Furniture,743.57,48
12554,Tata Tea Premium 919,Grocery,1334.41,103
12555,Pepperfry Chair 486,Furniture,1274.98,403
12556,Dell XPS 13 442,Computers,1357.86,404
12557,IKEA Dining Table 410,Furniture,439.7,127
12558,Dell XPS 13 182,Computers,934.83,102
12559,Apple AirPods 215,Accessories,1205.99,290
12560,Philips Air Fryer 834,Home Appliances,654.07,184
12561,Reebok Classic 326,Footwear,650.78,336
12562,Asus ROG Zephyrus 613,Computers,803.01,261
12563,Aashirvaad Atta 688,Grocery,1219.63,247
12564,Anker Power Bank 941,Accessories,71.91,381
12565,Ponds Face Wash 524,Personal Care,1457.72,192
12566,Uniqlo Hoodie 576,Apparel,1329.75,317
12567,Gap Cargo Pants 922,Apparel,1204.89,268
12568,Dettol Sanitizer 216,Personal Care,875.27,249
12569,IKEA Dining Table 698,Furniture,1486.82,174
12570,Godrej Bed 851,Furniture,773.46,162
12571,Ponds Face Wash 377,Personal Care,277.14,282
12572,Nivea Cream 759,Personal Care,629.53,290
12573,Gap Cargo Pants 710,Apparel,1223.45,479
12574,Adidas Ultraboost 209,Footwear,705.35,429
12575,Sony WH-1000XM5 663,Electronics,787.85,194
12576,LG Washing Machine 344,Home Appliances,1461.73,391
12577,Samsung Charger 280,Accessories,625.18,77
12578,H&M Cotton T-Shirt 794,Apparel,1033.75,259
12579,Nivea Cream 386,Personal Care,1277.15,344
12580,Samsung Charger 183,Accessories,158.72,463
12581,Whirlpool Refrigerator 345,Home Appliances,934.93,373
12582,New Balance 574 887,Footwear,1417.36,439
12583,Nestlé Milk Powder 421,Grocery,814.06,416
12584,Apple AirPods 427,Accessories,411.33,240
12585,New Balance 574 734,Footwear,76.36,383
12586,Urban Ladder Sofa 248,Furniture,680.05,371
12587,Asus ROG Zephyrus 377,Computers,165.07,405
12588,Uniqlo Hoodie 295,Apparel,1231.35,95
12589,The Lean Startup 218,Books,766.8,473
12590,The Lean Startup 240,Books,486.35,383
12591,Philips Air Fryer 918,Home Appliances,1471.34,140
12592,JBL Flip 6 643,Electronics,1312.4,125
12593,Kellogg’s Corn Flakes 750,Grocery,614.45,373
12594,New Balance 574 177,Footwear,1471.49,492
12595,MacBook Air M3 727,Computers,1323.95,361
12596,HP Mouse 791,Accessories,469.95,151
12597,Asus ROG Zephyrus 621,Computers,768.21,432
12598,Puma RS-X 690,Footwear,237.1,90
12599,Gap Cargo Pants 827,Apparel,372.92,101
12600,Sony Earbuds 668,Accessories,297.28,166
12601,Pepperfry Chair 900,Furniture,28.94,316
12602,Nike Air Max 180,Footwear,241.91,400
12603,Amul Butter 461,Grocery,511.19,231
12604,Puma RS-X 127,Footwear,625.64,493
12605,Kellogg’s Corn Flakes 600,Grocery,1147.19,228
12606,Whirlpool Refrigerator 609,Home Appliances,722.84,122
12607,MacBook Air M3 919,Computers,154.7,491
12608,Reebok Classic 565,Footwear,21.19,162
12609,HP Mouse 424,Accessories,77.92,72
12610,Samsung Charger 799,Accessories,820.14,249
12611,H&M Cotton T-Shirt 897,Apparel,556.07,153
12612,Colgate Toothpaste 244,Personal Care,1242.84,290
12613,Kellogg’s Corn Flakes 222,Grocery,28.93,334
12614,HP Mouse 160,Accessories,170.27,160
12615,Kellogg’s Corn Flakes 361,Grocery,955.04,25
12616,Dove Shampoo 121,Personal Care,420.95,191
12617,Nilkamal Wardrobe 301,Furniture,471.55,30
12618,Whirlpool Refrigerator 148,Home Appliances,1098.34,136
12619,Prestige Cookware Set 631,Home Appliances,1489.94,373
12620,Asus ROG Zephyrus 714,Computers,296.77,182
12621,Nestlé Milk Powder 466,Grocery,18.37,261
12622,Sapiens 401,Books,273.26,297
12623,Nestlé Milk Powder 257,Grocery,221.93,195
12624,Colgate Toothpaste 324,Personal Care,751.65,300
12625,HP Envy 15 720,Computers,430.71,429
12626,Kellogg’s Corn Flakes 538,Grocery,731.36,99
12627,Sony WH-1000XM5 880,Electronics,7.03,45
12628,Prestige Cookware Set 195,Home Appliances,253.45,307
12629,JBL Flip 6 920,Electronics,314.79,354
12630,Dyson Vacuum Cleaner 426,Home Appliances,741.35,15
12631,Logitech MX Master 3S 277,Electronics,1257.22,88
12632,Pepperfry Chair 900,Furniture,1399.73,122
12633,Nivea Cream 186,Personal Care,643.31,498
12634,HP Envy 15 489,Computers,1023.2,440
12635,Amul Butter 989,Grocery,1114.91,115
12636,JBL Flip 6 857,Electronics,503.89,120
12637,Pepperfry Chair 706,Furniture,886.36,276
12638,Nilkamal Wardrobe 877,Furniture,976.82,242
12639,Nike Air Max 344,Footwear,433.3,35
12640,Sapiens 140,Books,85.05,486
12641,IKEA Dining Table 399,Furniture,344.87,217
12642,Nilkamal Wardrobe 495,Furniture,115.95,123
12643,Puma RS-X 244,Footwear,237.82,198
12644,New Balance 574 363,Footwear,880.85,82
12645,Ponds Face Wash 451,Personal Care,1140.5,472
12646,Apple iPhone 15 336,Electronics,1304.69,100
12647,Anker Power Bank 495,Accessories,926.17,110
12648,Dyson Vacuum Cleaner 975,Home Appliances,483.27,263
12649,H&M Cotton T-Shirt 748,Apparel,146.87,268
12650,Samsung Charger 102,Accessories,474.93,199
12651,Levi’s 511 Jeans 458,Apparel,664.95,285
12652,Prestige Cookware Set 992,Home Appliances,845.63,167
12653,Uniqlo Hoodie 351,Apparel,473.04,352
12654,Logitech MX Master 3S 743,Electronics,1375.94,320
12655,HP Envy 15 896,Computers,1068.75,318
12656,Reebok Classic 915,Footwear,842.05,190
12657,Uniqlo Hoodie 632,Apparel,332.98,96
12658,Levi’s 511 Jeans 607,Apparel,1240.48,316
12659,HP Envy 15 840,Computers,861.8,263
12660,Samsung Galaxy S24 692,Electronics,1270.47,176
12661,Samsung Galaxy S24 719,Electronics,428.18,259
12662,Urban Ladder Sofa 690,Furniture,83.59,434
12663,Aashirvaad Atta 310,Grocery,1242.16,440
12664,Samsung Charger 198,Accessories,1152.58,174
12665,Dyson Vacuum Cleaner 164,Home Appliances,318.08,428
12666,Puma RS-X 386,Footwear,1017.35,111
12667,Sony Earbuds 195,Accessories,1467.31,65
12668,Zara Linen Shirt 236,Apparel,643.2,226
12669,Apple AirPods 314,Accessories,1145.29,330
12670,Uniqlo Hoodie 942,Apparel,1259.83,306
12671,Gap Cargo Pants 372,Apparel,1261.44,166
12672,Dettol Sanitizer 857,Personal Care,347.65,237
12673,Uniqlo Hoodie 252,Apparel,521.86,286
12674,HP Envy 15 301,Computers,564.58,117
12675,Asus ROG Zephyrus 346,Computers,121.59,240
12676,New Balance 574 995,Footwear,1438.57,142
12677,Uniqlo Hoodie 105,Apparel,550.25,245
12678,Reebok Classic 402,Footwear,1044.53,102
12679,Asus ROG Zephyrus 694,Computers,160.83,204
12680,New Balance 574 433,Footwear,223.03,445
12681,Pepperfry Chair 220,Furniture,1403.19,421
12682,Apple iPhone 15 570,Electronics,892.82,204
12683,Gap Cargo Pants 191,Apparel,1448.97,132
12684,Sony WH-1000XM5 818,Electronics,611.33,27
12685,IKEA Dining Table 159,Furniture,828.03,259
12686,Whirlpool Refrigerator 628,Home Appliances,1417.89,426
12687,Nivea Cream 673,Personal Care,529.41,55
12688,Dyson Vacuum Cleaner 236,Home Appliances,1349.75,256
12689,Nilkamal Wardrobe 957,Furniture,138.56,173
12690,Reebok Classic 118,Footwear,1275.79,115
12691,Adidas Ultraboost 260,Footwear,712.88,153
12692,Nestlé Milk Powder 191,Grocery,85.87,14
12693,Uniqlo Hoodie 708,Apparel,560.57,243
12694,Puma RS-X 989,Footwear,260.2,89
12695,Whirlpool Refrigerator 840,Home Appliances,68.61,37
12696,Deep Work 126,Books,1287.28,381
12697,Nestlé Milk Powder 178,Grocery,945.76,211
12698,Dove Shampoo 256,Personal Care,707.76,275
12699,Kellogg’s Corn Flakes 886,Grocery,1454.75,126
12700,Puma RS-X 278,Footwear,561.69,421
12701,Adidas Ultraboost 188,Footwear,1140.59,497
12702,Nivea Cream 402,Personal Care,1192.2,196
12703,Logitech MX Master 3S 473,Electronics,1064.55,244
12704,Godrej Bed 669,Furniture,643.79,188
12705,Anker Power Bank 920,Accessories,625.79,281
12706,Dyson Vacuum Cleaner 949,Home Appliances,536.3,316
12707,Nivea Cream 343,Personal Care,945.72,390
12708,Philips Air Fryer 532,Home Appliances,1282.67,420
12709,The Lean Startup 274,Books,829.97,134
12710,Kellogg’s Corn Flakes 321,Grocery,1274.56,67
12711,Philips Air Fryer 229,Home Appliances,194.56,76
12712,Logitech MX Master 3S 184,Electronics,847.58,342
12713,Dettol Sanitizer 620,Personal Care,528.72,69
12714,Sony WH-1000XM5 755,Electronics,631.46,270
12715,JBL Flip 6 446,Electronics,964.94,331
12716,Philips Air Fryer 746,Home Appliances,455.19,202
12717,Nestlé Milk Powder 481,Grocery,1181.49,162
12718,HP Envy 15 987,Computers,1046.34,29
12719,Dove Shampoo 394,Personal Care,194.05,284
12720,Adidas Ultraboost 118,Footwear,921.53,274
12721,Samsung Charger 265,Accessories,84.17,470
12722,Puma RS-X 859,Footwear,460.28,428
12723,Nike Air Max 956,Footwear,23.68,265
12724,Rich Dad Poor Dad 144,Books,219.09,316
12725,Rich Dad Poor Dad 362,Books,1155.28,368
12726,Uniqlo Hoodie 990,Apparel,122.28,16
12727,Puma RS-X 563,Footwear,360.56,451
12728,Nestlé Milk Powder 228,Grocery,1058.89,155
12729,Samsung Galaxy S24 338,Electronics,1189.34,414
12730,Sony Earbuds 790,Accessories,690.49,105
12731,Samsung Galaxy S24 796,Electronics,1351.4,92
12732,Nilkamal Wardrobe 699,Furniture,1298.61,275
12733,Colgate Toothpaste 203,Personal Care,1141.13,211
12734,Nestlé Milk Powder 432,Grocery,198.88,248
12735,LG Washing Machine 266,Home Appliances,315.87,274
12736,Samsung Galaxy S24 768,Electronics,1285.05,159
12737,JBL Flip 6 757,Electronics,535.91,314
12738,Nivea Cream 407,Personal Care,1036.22,420
12739,Logitech MX Master 3S 578,Electronics,617.48,31
12740,Colgate Toothpaste 614,Personal Care,362.32,184
12741,JBL Flip 6 970,Electronics,446.79,192
12742,Tata Tea Premium 169,Grocery,1455.76,202
12743,Prestige Cookware Set 865,Home Appliances,6.67,18
12744,Nestlé Milk Powder 433,Grocery,144.47,29
12745,Urban Ladder Sofa 945,Furniture,487.21,117
12746,Amul Butter 185,Grocery,634.45,476
12747,Kellogg’s Corn Flakes 550,Grocery,313.03,235
12748,Sony Earbuds 583,Accessories,566.09,408
12749,Logitech MX Master 3S 694,Electronics,1207.38,455
12750,Nilkamal Wardrobe 442,Furniture,545.03,286
12751,Asus ROG Zephyrus 848,Computers,269.62,334
12752,Deep Work 229,Books,815.62,355
12753,Sapiens 581,Books,70.79,171
12754,Amul Butter 878,Grocery,513.02,475
12755,Lenovo ThinkPad X1 815,Computers,855.61,319
12756,Lenovo ThinkPad X1 682,Computers,1161.55,163
12757,Dell XPS 13 212,Computers,197.09,438
12758,Amul Butter 946,Grocery,1341.56,451
12759,Pepperfry Chair 201,Furniture,868.68,418
12760,Puma RS-X 838,Footwear,1440.03,158
12761,Anker Power Bank 375,Accessories,1361.7,65
12762,Urban Ladder Sofa 900,Furniture,1393.92,255
12763,Anker Power Bank 242,Accessories,290.69,198
12764,Nilkamal Wardrobe 682,Furniture,897.71,80
12765,Dyson Vacuum Cleaner 340,Home Appliances,1269.86,203
12766,Sony Earbuds 459,Accessories,511.31,400
12767,HP Mouse 916,Accessories,805.19,233
12768,Puma RS-X 841,Footwear,980.91,247
12769,Samsung Galaxy S24 940,Electronics,324.52,326
12770,Adidas Ultraboost 884,Footwear,1465.76,281
12771,New Balance 574 848,Footwear,427.82,193
12772,Asus ROG Zephyrus 851,Computers,285.08,68
12773,IKEA Dining Table 332,Furniture,1324.32,308
12774,Nivea Cream 218,Personal Care,971.87,194
12775,LG Washing Machine 444,Home Appliances,362.32,305
12776,Philips Air Fryer 316,Home Appliances,495.6,442
12777,Nestlé Milk Powder 155,Grocery,1022.27,221
12778,Dell XPS 13 553,Computers,1445.32,61
12779,Dell XPS 13 201,Computers,946.76,314
12780,Ponds Face Wash 970,Personal Care,1454.7,104
12781,Godrej Bed 477,Furniture,151.33,311
12782,Philips Air Fryer 136,Home Appliances,366.77,127
12783,Ponds Face Wash 809,Personal Care,437.03,473
12784,Zara Linen Shirt 397,Apparel,232.16,354
12785,Prestige Cookware Set 548,Home Appliances,1484.54,220
12786,Anker Power Bank 878,Accessories,807.45,47
12787,Anker Power Bank 375,Accessories,1022.97,277
12788,Godrej Bed 990,Furniture,200.07,478
12789,Sony Earbuds 211,Accessories,281.17,382
12790,Zara Linen Shirt 993,Apparel,383,267
12791,New Balance 574 354,Footwear,1238.27,437
12792,Reebok Classic 843,Footwear,184.51,184
12793,JBL Flip 6 339,Electronics,589.66,424
12794,Godrej Bed 652,Furniture,48.17,387
12795,Atomic Habits 741,Books,880.11,111
12796,Gap Cargo Pants 742,Apparel,1194.78,182
12797,LG Washing Machine 989,Home Appliances,788.72,243
12798,Sony WH-1000XM5 650,Electronics,829.06,433
12799,Gap Cargo Pants 178,Apparel,658.39,197
12800,Zara Linen Shirt 589,Apparel,877.19,275
12801,Levi’s 511 Jeans 497,Apparel,1409.29,71
12802,Philips Air Fryer 156,Home Appliances,1459.42,311
12803,Ponds Face Wash 625,Personal Care,785.48,361
12804,Godrej Bed 181,Furniture,408.05,461
12805,Sony Earbuds 753,Accessories,1450.79,231
12806,Apple iPhone 15 961,Electronics,500.96,448
12807,Nestlé Milk Powder 879,Grocery,864.38,436
12808,Sony Earbuds 503,Accessories,1257.71,375
12809,Nivea Cream 624,Personal Care,1455.81,432
12810,Tata Tea Premium 780,Grocery,592.12,384
12811,Pepperfry Chair 519,Furniture,996.56,95
12812,Amul Butter 543,Grocery,480.61,396
12813,Anker Power Bank 335,Accessories,832.9,35
12814,MacBook Air M3 294,Computers,483.34,100
12815,Sony Earbuds 385,Accessories,749.7,170
12816,Colgate Toothpaste 785,Personal Care,1360.33,341
12817,Dove Shampoo 413,Personal Care,181.18,155
12818,MacBook Air M3 533,Computers,410.02,219
12819,Whirlpool Refrigerator 720,Home Appliances,42.54,288
12820,Sony Earbuds 533,Accessories,22.41,301
12821,Urban Ladder Sofa 682,Furniture,1195.13,165
12822,Colgate Toothpaste 672,Personal Care,666.78,398
12823,Asus ROG Zephyrus 818,Computers,1422.81,414
12824,Philips Air Fryer 824,Home Appliances,6.22,409
12825,Lenovo ThinkPad X1 440,Computers,1309.92,225
12826,Apple AirPods 954,Accessories,1260.25,171
12827,Adidas Ultraboost 830,Footwear,882.58,366
12828,Dove Shampoo 325,Personal Care,703.24,487
12829,Gap Cargo Pants 171,Apparel,1082.51,205
12830,Gap Cargo Pants 932,Apparel,827.88,411
12831,LG Washing Machine 446,Home Appliances,1312.94,170
12832,Sony Earbuds 498,Accessories,450.35,101
12833,Sapiens 176,Books,780.86,198
12834,Colgate Toothpaste 933,Personal Care,709.49,110
12835,Atomic Habits 863,Books,1480.23,441
12836,Dyson Vacuum Cleaner 595,Home Appliances,394.3,459
12837,Ponds Face Wash 718,Personal Care,1022.34,281
12838,MacBook Air M3 592,Computers,142.15,335
12839,Apple iPhone 15 431,Electronics,709.79,228
12840,Urban Ladder Sofa 150,Furniture,240.12,99
12841,Pepperfry Chair 136,Furniture,562.63,246
12842,Nestlé Milk Powder 107,Grocery,684.11,188
12843,Kellogg’s Corn Flakes 158,Grocery,739.36,88
12844,Nilkamal Wardrobe 788,Furniture,463.1,348
12845,Nilkamal Wardrobe 391,Furniture,1257.31,293
12846,Puma RS-X 582,Footwear,1092.22,380
12847,HP Envy 15 337,Computers,1344.12,262
12848,Adidas Ultraboost 672,Footwear,179.37,49
12849,Godrej Bed 150,Furniture,782.18,486
12850,Nike Air Max 808,Footwear,787.44,416
12851,Godrej Bed 468,Furniture,533.03,18
12852,JBL Flip 6 197,Electronics,655.65,383
12853,Dove Shampoo 746,Personal Care,1327.81,235
12854,Nestlé Milk Powder 275,Grocery,1424.38,304
12855,Zara Linen Shirt 960,Apparel,1424.81,444
12856,Dove Shampoo 786,Personal Care,379.86,360
12857,Nike Air Max 694,Footwear,500.27,65
12858,Pepperfry Chair 649,Furniture,324.08,157
12859,Atomic Habits 330,Books,223.67,262
12860,Dell XPS 13 127,Computers,1325.12,321
12861,Urban Ladder Sofa 598,Furniture,1231.7,105
12862,Samsung Galaxy S24 552,Electronics,29.86,346
12863,Apple iPhone 15 802,Electronics,668.32,146
12864,IKEA Dining Table 757,Furniture,216.31,11
12865,Zara Linen Shirt 902,Apparel,452.01,18
12866,Deep Work 856,Books,1062.27,173
12867,Gap Cargo Pants 363,Apparel,1439.6,411
12868,Ponds Face Wash 975,Personal Care,498.77,348
12869,HP Mouse 962,Accessories,727.96,270
12870,Ponds Face Wash 425,Personal Care,941.2,262
12871,Apple AirPods 474,Accessories,198.1,147
12872,Gap Cargo Pants 554,Apparel,458.53,140
12873,LG Washing Machine 953,Home Appliances,193.42,225
12874,Logitech MX Master 3S 167,Electronics,1374.03,351
12875,The Lean Startup 360,Books,1060.72,471
12876,Godrej Bed 718,Furniture,926.4,475
12877,MacBook Air M3 238,Computers,33.76,259
12878,Dyson Vacuum Cleaner 308,Home Appliances,605.96,398
12879,Lenovo ThinkPad X1 192,Computers,915.24,471
12880,Pepperfry Chair 633,Furniture,662.76,182
12881,Nike Air Max 710,Footwear,1446.38,402
12882,HP Mouse 121,Accessories,1154.26,298
12883,Kellogg’s Corn Flakes 818,Grocery,642.77,73
12884,Sony WH-1000XM5 865,Electronics,112.73,379
12885,H&M Cotton T-Shirt 669,Apparel,1411.94,286
12886,Puma RS-X 910,Footwear,1027.93,165
12887,Nestlé Milk Powder 541,Grocery,224.36,70
12888,Gap Cargo Pants 554,Apparel,973.68,371
12889,Dove Shampoo 757,Personal Care,72.89,301
12890,Apple iPhone 15 108,Electronics,842.87,425
12891,Adidas Ultraboost 891,Footwear,1362.52,496
12892,Anker Power Bank 597,Accessories,893.66,309
12893,Dell XPS 13 222,Computers,1070.39,49
12894,Sony Earbuds 490,Accessories,54.83,283
12895,Gap Cargo Pants 483,Apparel,175.18,89
12896,Tata Tea Premium 147,Grocery,41.63,236
12897,Anker Power Bank 132,Accessories,188.2,416
12898,Samsung Galaxy S24 110,Electronics,810.88,288
12899,Levi’s 511 Jeans 835,Apparel,569.77,314
12900,HP Mouse 233,Accessories,1293.87,188
12901,Prestige Cookware Set 847,Home Appliances,283.59,46
12902,Dell XPS 13 699,Computers,1118.05,292
12903,MacBook Air M3 445,Computers,787.38,297
12904,JBL Flip 6 212,Electronics,1426.76,54
12905,HP Mouse 632,Accessories,852.03,135
12906,Dove Shampoo 164,Personal Care,1252.52,10
12907,Dettol Sanitizer 102,Personal Care,776.33,397
12908,Dove Shampoo 589,Personal Care,670.66,288
12909,Dove Shampoo 462,Personal Care,556.99,282
12910,Anker Power Bank 959,Accessories,34.15,45
12911,Colgate Toothpaste 632,Personal Care,77.24,290
12912,Deep Work 870,Books,1068.4,170
12913,MacBook Air M3 894,Computers,1497.01,149
12914,MacBook Air M3 390,Computers,449.84,459
12915,Samsung Charger 615,Accessories,279.14,494
12916,H&M Cotton T-Shirt 987,Apparel,1258.29,378
12917,Nike Air Max 266,Footwear,1245.97,214
12918,Nike Air Max 642,Footwear,409.41,265
12919,Deep Work 671,Books,414.16,281
12920,HP Envy 15 182,Computers,699.22,445
12921,Deep Work 253,Books,1329.32,255
12922,Colgate Toothpaste 605,Personal Care,607.32,93
12923,HP Envy 15 615,Computers,827.22,324
12924,Ponds Face Wash 258,Personal Care,184.29,194
12925,Kellogg’s Corn Flakes 880,Grocery,1392.19,469
12926,New Balance 574 237,Footwear,185.84,258
12927,Apple iPhone 15 235,Electronics,111.53,257
12928,Nivea Cream 928,Personal Care,1240.4,280
12929,LG Washing Machine 418,Home Appliances,652.25,53
12930,Prestige Cookware Set 432,Home Appliances,401.35,426
12931,Sapiens 899,Books,62.56,68
12932,Godrej Bed 364,Furniture,1192.45,276
12933,Deep Work 430,Books,310.36,358
12934,Rich Dad Poor Dad 421,Books,566.14,303
12935,Aashirvaad Atta 719,Grocery,547.43,370
12936,JBL Flip 6 365,Electronics,1197.4,210
12937,Nilkamal Wardrobe 439,Furniture,564.77,132
12938,Atomic Habits 544,Books,646.37,117
12939,Sapiens 569,Books,1354.93,349
12940,Urban Ladder Sofa 193,Furniture,1036.4,116
12941,Aashirvaad Atta 732,Grocery,562.87,198
12942,Reebok Classic 236,Footwear,758.48,136
12943,Uniqlo Hoodie 329,Apparel,1381.27,194
12944,Philips Air Fryer 507,Home Appliances,109.87,129
12945,New Balance 574 277,Footwear,1439.42,315
12946,Kellogg’s Corn Flakes 134,Grocery,656.13,120
12947,Samsung Charger 496,Accessories,374.97,38
12948,Urban Ladder Sofa 860,Furniture,374.91,328
12949,Whirlpool Refrigerator 336,Home Appliances,225.16,440
12950,Lenovo ThinkPad X1 489,Computers,1477.37,168
12951,MacBook Air M3 415,Computers,480.02,192
12952,Uniqlo Hoodie 978,Apparel,825.56,55
12953,Adidas Ultraboost 390,Footwear,1101.98,125
12954,Ponds Face Wash 404,Personal Care,1088.18,411
12955,MacBook Air M3 440,Computers,176.03,444
12956,Kellogg’s Corn Flakes 632,Grocery,483.54,485
12957,HP Mouse 302,Accessories,643.44,402
12958,Urban Ladder Sofa 135,Furniture,1423.62,55
12959,Urban Ladder Sofa 718,Furniture,302.26,196
12960,Nivea Cream 170,Personal Care,754.01,443
12961,Amul Butter 986,Grocery,934.45,136
12962,Atomic Habits 154,Books,522.99,22
12963,Atomic Habits 843,Books,1363.92,132
12964,Lenovo ThinkPad X1 299,Computers,1191.43,338
12965,Reebok Classic 420,Footwear,328.76,49
12966,Apple AirPods 330,Accessories,498.65,10
12967,Nike Air Max 964,Footwear,147.63,377
12968,Samsung Charger 500,Accessories,1141.58,36
12969,HP Mouse 729,Accessories,483.03,354
12970,Anker Power Bank 976,Accessories,347.74,374
